Date,Avg-Dis,Flood event Runoff mm,Daily Runoff,Avg Weekly runoff,Flood magnitude(0-10) mm,rain,tmin,tmax
3/7/1999,1135,0,0.38,2.42,0,0,21.97,34.37
3/8/1999,1569,0,0.52,2.57,0,0,21.19,34.91
3/9/1999,1569,0,0.52,2.83,0,0,21.34,35.69
3/10/1999,2042,0,0.68,3.16,0,0,21.35,36.29
3/11/1999,1964,0,0.65,3.41,0,0,21.43,35.42
3/12/1999,2181,0,0.73,3.92,0,0,21.08,35.25
3/13/1999,2185,0,0.73,4.21,0,0,21.19,34.03
3/14/1999,2329,0,0.78,4.61,0,0,22.55,34.1
3/15/1999,2002,0,0.67,4.75,0,0,22.28,33.69
3/16/1999,2090,0,0.7,4.93,0,0,21.38,33.04
3/17/1999,1319,0,0.44,4.69,0,0,21.83,33.37
3/18/1999,1074,0,0.36,4.39,0,0,23.97,34.89
3/19/1999,1169,0,0.39,4.05,0,0,24.63,35.52
3/20/1999,842,0,0.28,3.6,0,0,24.43,35.88
3/21/1999,549,0,0.18,3.01,0,0,23.99,34.61
3/22/1999,799,0,0.27,2.61,0,0,25.52,34.26
3/23/1999,1176,0,0.39,2.31,0,0,24.67,34.66
3/24/1999,1025,0,0.34,2.21,0,0,24.77,34.34
3/25/1999,1604,0,0.53,2.39,0,0,25.7,34.35
3/26/1999,1194,0,0.4,2.39,0,0,25.2,34.91
3/27/1999,1194,0,0.4,2.51,0,0,24.79,35.95
3/28/1999,1405,0,0.47,2.8,0,0,25.58,36.91
3/29/1999,1405,0,0.47,3,0,0,24.62,36.4
3/30/1999,738,0,0.25,2.85,0,0,24.06,34.83
3/31/1999,882,0,0.29,2.8,0,0,24.58,35.97
4/1/1999,536,0,0.18,2.45,0,0,23.02,37
4/2/1999,1274,0,0.42,2.48,0,0,23.37,36.35
4/3/1999,1146,0,0.38,2.46,0,0,22.84,35.86
4/4/1999,829,0,0.28,2.27,0,0,22.28,35.2
4/5/1999,829,0,0.28,2.08,0,0,23.46,35.84
4/6/1999,851,0,0.28,2.11,0,0,24.5,35.76
4/7/1999,1435,0,0.48,2.3,0,0,23.23,35.87
4/8/1999,1385,0,0.46,2.58,0,0,25.39,36.69
4/9/1999,699,0,0.23,2.39,0,0,25.44,36.47
4/10/1999,434,0,0.14,2.15,0,0,26.15,36.99
4/11/1999,814,0,0.27,2.15,0,0,25.59,36.67
4/12/1999,814,0,0.27,2.14,0,0,26.12,37.54
4/13/1999,653,0,0.22,2.08,0,0,26.82,38.1
4/14/1999,1295,0,0.43,2.03,0,0,25.58,41.2
4/15/1999,1249,0,0.42,1.98,0,0,26.12,40.52
4/16/1999,1471,0,0.49,2.24,0,0,26.93,38.62
4/17/1999,1890,0,0.63,2.73,0,0,25.69,36.35
4/18/1999,1609,0,0.54,2.99,0,0,26.76,36.94
4/19/1999,1647,0,0.55,3.27,0,0,25.87,36.3
4/20/1999,2230,0,0.74,3.79,0,0,25.52,36.15
4/21/1999,1968,0,0.66,4.02,0,0,25.52,36.96
4/22/1999,2065,0,0.69,4.29,0,0,25.51,36.78
4/23/1999,2065,0,0.69,4.49,0,0,25.79,36.83
4/24/1999,1954,0,0.65,4.51,0,0,26.93,36.99
4/25/1999,1954,0,0.65,4.62,0,0,26.84,37.51
4/26/1999,1581,0,0.53,4.6,0,0,27.25,38.23
4/27/1999,1359,0,0.45,4.31,0,0,27.97,39.56
4/28/1999,1330,0,0.44,4.1,0,0,27.95,40.83
4/29/1999,1646,0,0.55,3.96,0,0,27.53,38.79
4/30/1999,1587,0,0.53,3.8,0,0,28.54,38.49
5/1/1999,1485,0,0.49,3.64,0,0,27.77,38.02
5/2/1999,1829,0,0.61,3.6,0,11.7024,25.09,38.54
5/3/1999,1817,0,0.6,3.68,0,0,27.52,38.75
5/4/1999,1751,0,0.58,3.81,0,0,26.16,37.8
5/5/1999,1607,0,0.54,3.9,0,0,27.12,38.15
5/6/1999,1466,0,0.49,3.84,0,0,26.85,36.92
5/7/1999,1510,0,0.5,3.82,0,0,26.93,37.4
5/8/1999,1588,0,0.53,3.85,0,0,27.63,38.18
5/9/1999,1790,0,0.6,3.84,0,6.9794,24.43,39.58
5/10/1999,2398,0,0.8,4.03,0,5.4351,27.07,38.79
5/11/1999,2068,0,0.69,4.14,0,1.446,23.82,32.82
5/12/1999,2217,0,0.74,4.34,0,0,25.98,36.41
5/13/1999,2217,0,0.74,4.59,0,0,26.77,36.15
5/14/1999,2578,0,0.86,4.95,0,1.3585,25.37,36.6
5/15/1999,2200,0,0.73,5.15,0,3.5352,23.5,32.35
5/16/1999,1305,0,0.43,4.99,0,0,26.19,35.28
5/17/1999,1085,0,0.36,4.55,0,0,26.08,35.58
5/18/1999,775,0,0.26,4.12,0,0,27.21,36.39
5/19/1999,566,0,0.19,3.57,0,0,27.8,37.49
5/20/1999,566,0,0.19,3.02,0,0,28.9,39.82
5/21/1999,56,0,0.02,2.18,0,0,27.67,38.1
5/22/1999,421,0,0.14,1.59,0,0,27.31,37.92
5/23/1999,580,0,0.19,1.35,0,0,28.37,38.21
5/24/1999,1010,0,0.34,1.32,0,24.0912,24.83,38.69
5/25/1999,1408,0,0.47,1.53,0,0,25.35,35.6
5/26/1999,819,0,0.27,1.62,0,0.7934,24.46,33.06
5/27/1999,819,0,0.27,1.7,0,0,26.03,32.21
5/28/1999,1924,0,0.64,2.32,0,11.0708,26.55,34.27
5/29/1999,1924,0,0.64,2.82,0,0,27.67,36.68
5/30/1999,2222,0,0.74,3.37,0,0,28.03,37.69
5/31/1999,1850,0,0.62,3.65,0,0,27.6,37.9
6/1/1999,3205,0,1.07,4.25,0,1.0531,27.57,39.1
6/2/1999,4645,0,1.55,5.52,0,2.0051,26.65,39.21
6/3/1999,3444,0,1.15,6.4,0,0,27.24,37.4
6/4/1999,2058,0,0.69,6.44,0,2.4574,24.54,38.27
6/5/1999,2427,0,0.81,6.61,0,0,26.33,36.82
6/6/1999,2875,0,0.96,6.83,0,0,27.84,38.03
6/7/1999,2952,0,0.98,7.19,0,6.1512,25.66,38.84
6/8/1999,1925,0,0.64,6.77,0,0,28.48,40.37
6/9/1999,1925,0,0.64,5.86,0,2.7751,27.02,38.94
6/10/1999,2213,0,0.74,5.45,0,1.8912,26.36,37.99
6/11/1999,2578,0,0.86,5.63,0,0.6006,26.95,36.3
6/12/1999,2010,0,0.67,5.49,0,0,27.13,34.63
6/13/1999,1811,0,0.6,5.13,0,0,26.37,35.15
6/14/1999,2095,0,0.7,4.85,0,7.1641,26.16,36.54
6/15/1999,3573,0,1.19,5.4,0,32.8499,23.56,36.25
6/16/1999,3703,0,1.23,5.99,0,11.7495,24.14,29.2
6/17/1999,3512,0,1.17,6.42,0,3.5411,24.12,28.93
6/18/1999,3297,0,1.1,6.66,0,2.6492,24.56,28.66
6/19/1999,3623,0,1.21,7.2,0,1.5999,25.18,31.83
6/20/1999,3749,0,1.25,7.84,0,0.5063,26.27,34.18
6/21/1999,3176,0,1.06,8.2,0,0,26.8,33.88
6/22/1999,1645,0,0.55,7.56,0,0,26.82,34.14
6/23/1999,1566,0,0.52,6.85,0,0,26.8,34.74
6/24/1999,1244,0,0.41,6.09,0,0,26.93,35.63
6/25/1999,924,0,0.31,5.3,0,1.0071,25.5,33.57
6/26/1999,743,0,0.25,4.34,0,0,26.86,35.15
6/27/1999,743,0,0.25,3.34,0,0,26.81,35.35
6/28/1999,1004,0,0.33,2.62,0,1.7267,26.61,36.36
6/29/1999,1305,0,0.43,2.51,0,1.4583,26.78,36.45
6/30/1999,1598,0,0.53,2.52,0,0,26.92,37.14
7/1/1999,2346,0,0.78,2.88,0,0.6757,25.84,36.35
7/2/1999,2260,0,0.75,3.33,0,0,26.73,35.52
7/3/1999,2274,0,0.76,3.84,0,0,27.2,36.7
7/4/1999,2274,0,0.76,4.35,0,0,27.49,36.77
7/5/1999,2128,0,0.71,4.72,0,0,24.9,37.31
7/6/1999,2128,0,0.71,5,0,0,25.91,35.1
7/7/1999,2149,0,0.72,5.18,0,28.6514,23.45,33.16
7/8/1999,4303,0,1.43,5.83,0,13.5984,24.49,31.36
7/9/1999,4646,0,1.55,6.63,0,0.545,25.38,32.57
7/10/1999,5332,0,1.78,7.65,0,2.0251,26.2,33.52
7/11/1999,5183,0,1.73,8.61,0,25.2269,25.62,34.85
7/12/1999,5468,0,1.82,9.73,0,0.2632,26.06,34
7/13/1999,5468,0,1.82,10.84,0,2.243,24.27,33.76
7/14/1999,5344,0,1.78,11.9,0,16.9764,24.04,31.47
7/15/1999,3851,0,1.28,11.75,0,10.8902,24,31.62
7/16/1999,4568,0,1.52,11.73,0,29.2029,23.84,31.13
7/17/1999,4412,0,1.47,11.42,0,0.1473,25.08,33.31
7/18/1999,4440,0,1.48,11.17,0,7.3515,24.77,34.29
7/19/1999,4433,0,1.48,10.83,0,11.2444,24.61,33.84
7/20/1999,3646,0,1.21,10.22,0,4.3694,25.06,33.15
7/21/1999,4117,0,1.37,9.81,0,0,25.18,32.88
7/22/1999,3796,0,1.26,9.79,0,31.3003,23.54,33.23
7/23/1999,3853,0,1.28,9.56,0,10.538,23.01,31.92
7/24/1999,3853,0,1.28,9.37,0,24.4631,25.09,31.31
7/25/1999,4228,0,1.41,9.3,0,11.022,24.37,31.64
7/26/1999,4250,0,1.42,9.24,0,5.9895,24.67,32.81
7/27/1999,5601,0,1.86,9.89,0,0,25.92,32.45
7/28/1999,4682,0,1.56,10.08,0,9.8718,23.94,31.45
7/29/1999,6104,0,2.03,10.85,0,3.0759,25.04,31.31
7/30/1999,6365,0,2.12,11.68,0,0,26.31,33.62
7/31/1999,6271,0,2.09,12.49,0,0,26.23,33.9
8/1/1999,5797,0,1.93,13.01,0,0,25.46,33.6
8/2/1999,4999,0,1.66,13.26,0,3.8461,23.98,30.08
8/3/1999,4572,0,1.52,12.92,0,5.8798,23.53,30.67
8/4/1999,4901,0,1.63,12.99,0,1.4857,24.13,28.34
8/5/1999,4962,0,1.65,12.61,0,0,24.39,32.34
8/6/1999,4777,0,1.59,12.08,0,4.8116,25.55,32.28
8/7/1999,4717,0,1.57,11.56,0,15.9442,24.13,33.3
8/8/1999,4550,0,1.51,11.15,0,10.9251,25.17,31.88
8/9/1999,5705,0,1.9,11.38,0,0.9009,25.48,32.69
8/10/1999,5727,0,1.91,11.77,0,0.6349,25.21,33.69
8/11/1999,5727,0,1.91,12.04,0,0,26.06,33.98
8/12/1999,5879,0,1.96,12.35,0,0,26.29,35.2
8/13/1999,5879,0,1.96,12.71,0,0.1178,26.49,35.3
8/14/1999,7905,0,2.63,13.78,0,0,26.01,33.76
8/15/1999,9454,0,3.15,15.41,0,0,25.95,33.56
8/16/1999,9105,0,3.03,16.54,0,1.4731,25.56,34.23
8/17/1999,10085,0.19,3.36,17.99,0,7.5807,26.01,32.9
8/18/1999,8364,0,2.79,18.87,0,8.7888,24.09,34.96
8/19/1999,7191,0,2.39,19.31,0,0,25.82,32.26
8/20/1999,7191,0,2.39,19.74,0,22.4488,24.02,33.85
8/21/1999,5628,0,1.87,18.99,0,19.1261,24.26,29.96
8/22/1999,4908,0,1.63,17.47,0,0,25.15,33.68
8/23/1999,4953,0,1.65,16.09,0,0,26.26,34.6
8/24/1999,3011,0,1,13.73,0,0.152,26.37,35.54
8/25/1999,3399,0,1.13,12.08,0,5.7784,23.84,32.49
8/26/1999,4604,0,1.53,11.22,0,52.6135,24.09,28.97
8/27/1999,4604,0,1.53,10.36,0,0,25.2,32.05
8/28/1999,4943,0,1.65,10.13,0,0,25.3,31.64
8/29/1999,4622,0,1.54,10.03,0,2.5835,24.63,30.01
8/30/1999,4804,0,1.6,9.98,0,21.634,24.16,29.58
8/31/1999,6601,0,2.2,11.18,0,9.8245,24.08,31.53
9/1/1999,8200,0,2.73,12.78,0,20.319,23.28,31.83
9/2/1999,7723,0,2.57,13.82,0,0,24.91,31.93
9/3/1999,8186,0,2.73,15.01,0,0,25.67,33
9/4/1999,8448,0,2.81,16.18,0,41.1235,24.03,32.85
9/5/1999,8627,0,2.87,17.51,0,0,25.29,30.34
9/6/1999,9387,0,3.13,19.04,0,0,25.95,33.42
9/7/1999,9387,0,3.13,19.96,0,49.788,23.58,32.96
9/8/1999,9827,0.3,3.27,20.51,0.1,7.2372,24.46,31.63
9/9/1999,10052,0.48,3.35,21.28,0.1,2.81,23.58,27.71
9/10/1999,9461,0,3.15,21.71,0,0.488,24.69,29.75
9/11/1999,9656,0.53,3.22,22.11,0.1,0,25.38,31.71
9/12/1999,9397,0,3.13,22.36,0,1.4784,24.51,31.7
9/13/1999,10111,0.73,3.37,22.61,0.1,0,25.14,31.53
9/14/1999,9924,0.86,3.3,22.78,0.2,0,25.67,31.86
9/15/1999,9243,0,3.08,22.59,0,0,25.26,33.39
9/16/1999,9152,0,3.05,22.29,0,0,25.93,33.93
9/17/1999,9038,0,3.01,22.15,0,0,25.86,33.92
9/18/1999,8782,0,2.92,21.86,0,1.3513,24.91,33.26
9/19/1999,8429,0,2.81,21.54,0,0,25.51,33.15
9/20/1999,7405,0,2.47,20.64,0,0,25.5,33.95
9/21/1999,7234,0,2.41,19.74,0,3.0376,25.17,34.52
9/22/1999,6195,0,2.06,18.72,0,0,24.81,34.4
9/23/1999,5226,0,1.74,17.42,0,0,25.16,33.41
9/24/1999,4732,0,1.58,15.98,0,41.5774,26.19,32.53
9/25/1999,4525,0,1.51,14.57,0,7.6262,25.6,32.4
9/26/1999,4451,0,1.48,13.24,0,0,26.13,33.29
9/27/1999,4451,0,1.48,12.26,0,0.4541,25.95,33.83
9/28/1999,3720,0,1.24,11.09,0,8.5663,24.37,31.79
9/29/1999,4565,0,1.52,10.54,0,9.1599,24.16,30.57
9/30/1999,4502,0,1.5,10.3,0,5.5381,24.6,30.46
10/1/1999,4764,0,1.59,10.31,0,0.383,24.38,31.59
10/2/1999,5129,0,1.71,10.52,0,0,24.48,31.9
10/3/1999,5168,0,1.72,10.75,0,6.6815,24.05,30.7
10/4/1999,5168,0,1.72,10.99,0,27.2747,24.22,30.28
10/5/1999,5406,0,1.8,11.55,0,0.7345,24.45,30.69
10/6/1999,5105,0,1.7,11.73,0,0.3003,24.64,32.11
10/7/1999,4875,0,1.62,11.86,0,39.0472,23.18,29.2
10/8/1999,4763,0,1.59,11.86,0,2.2843,23.18,26.53
10/9/1999,4761,0,1.59,11.74,0,1.7675,23.96,30.55
10/10/1999,4719,0,1.57,11.59,0,0,24.6,31.68
10/11/1999,4719,0,1.57,11.44,0,0,25.21,33.58
10/12/1999,4614,0,1.54,11.17,0,0,25.32,32.45
10/13/1999,4614,0,1.54,11.01,0,0,24.58,33.06
10/14/1999,4992,0,1.66,11.05,0,0,24.79,33.12
10/15/1999,4994,0,1.66,11.13,0,0.3577,23.95,30
10/16/1999,4314,0,1.44,10.98,0,2.0251,23.86,30.71
10/17/1999,3970,0,1.32,10.73,0,0,24.01,31.88
10/18/1999,3968,0,1.32,10.48,0,0,24.32,31.63
10/19/1999,3703,0,1.23,10.17,0,0,24.25,32.75
10/20/1999,3721,0,1.24,9.88,0,0,24.3,33.5
10/21/1999,3775,0,1.26,9.47,0,1.8018,24.53,32.51
10/22/1999,3458,0,1.15,8.96,0,0,24.23,32.34
10/23/1999,3321,0,1.11,8.63,0,0,23.65,31.75
10/24/1999,3321,0,1.11,8.41,0,1.6308,23.1,31.3
10/25/1999,3337,0,1.11,8.2,0,2.1195,23.59,28.75
10/26/1999,3831,0,1.28,8.25,0,0,24.53,31.64
10/27/1999,3137,0,1.04,8.05,0,0.9384,24.64,32.11
10/28/1999,3491,0,1.16,7.96,0,0,23.87,33.06
10/29/1999,4049,0,1.35,8.15,0,0,20.68,31.23
10/30/1999,4346,0,1.45,8.5,0,0,20.51,31.28
10/31/1999,3926,0,1.31,8.7,0,0,22.66,32.36
11/1/1999,3570,0,1.19,8.77,0,0,22.77,33.45
11/2/1999,3369,0,1.12,8.62,0,0,24.17,33.42
11/3/1999,3898,0,1.3,8.87,0,0,23.9,32.34
11/4/1999,3453,0,1.15,8.86,0,0,24.18,31.53
11/5/1999,2817,0,0.94,8.45,0,3.2508,23.95,32.35
11/6/1999,2593,0,0.86,7.87,0,0,23.56,31.6
11/7/1999,3293,0,1.1,7.66,0,0,23,32.1
11/8/1999,3318,0,1.1,7.57,0,0,22.24,32.21
11/9/1999,2753,0,0.92,7.37,0,0,22.44,32.29
11/10/1999,2732,0,0.91,6.98,0,0,21.28,32.19
11/11/1999,2732,0,0.91,6.74,0,0,20.17,32.38
11/12/1999,2727,0,0.91,6.71,0,0,19.22,31.58
11/13/1999,2895,0,0.96,6.81,0,0,19,31.29
11/14/1999,2402,0,0.8,6.51,0,0,17.82,31.56
11/15/1999,2751,0,0.92,6.32,0,0,17.89,31.55
11/16/1999,2438,0,0.81,6.22,0,0,17.23,31.28
11/17/1999,2526,0,0.84,6.15,0,0,18.7,31.15
11/18/1999,2526,0,0.84,6.08,0,0,19.28,31.09
11/19/1999,2441,0,0.81,5.99,0,0,19.85,30.8
11/20/1999,2441,0,0.81,5.84,0,0,21.34,29.99
11/21/1999,2247,0,0.75,5.78,0,0,20.41,29.79
11/22/1999,2596,0,0.86,5.73,0,0,19.72,29.37
11/23/1999,2514,0,0.84,5.76,0,0,19.95,28.8
11/24/1999,3212,0,1.07,5.99,0,0.1206,20.84,30.62
11/25/1999,2705,0,0.9,6.05,0,0,19.83,30.34
11/26/1999,2971,0,0.99,6.22,0,0,19.32,29.83
11/27/1999,2971,0,0.99,6.4,0,0,20,30.35
11/28/1999,3147,0,1.05,6.7,0,0,21.58,31.23
11/29/1999,2736,0,0.91,6.74,0,0,21.03,31.01
11/30/1999,3000,0,1,6.91,0,0,20.36,31.02
12/1/1999,1963,0,0.65,6.49,0,0,19.47,30.81
12/2/1999,2076,0,0.69,6.28,0,0,19.09,30.54
12/3/1999,1718,0,0.57,5.86,0,0,18.38,30.92
12/4/1999,2277,0,0.76,5.63,0,0,18.47,30.03
12/5/1999,1805,0,0.6,5.19,0,0,17.59,30.08
12/6/1999,2099,0,0.7,4.97,0,0,18.01,30.38
12/7/1999,2210,0,0.74,4.71,0,0,17.88,30.21
12/8/1999,2210,0,0.74,4.79,0,0,18.23,30.46
12/9/1999,2324,0,0.77,4.88,0,0,17.47,30.02
12/10/1999,2352,0,0.78,5.09,0,0,17.65,30.74
12/11/1999,1746,0,0.58,4.91,0,0,16.56,30.55
12/12/1999,2397,0,0.8,5.11,0,0,16.1,30.12
12/13/1999,2507,0,0.83,5.24,0,0,16.81,29.18
12/14/1999,2943,0,0.98,5.49,0,0,16.72,30.45
12/15/1999,2943,0,0.98,5.73,0,0,17.49,30.41
12/16/1999,3090,0,1.03,5.99,0,0,17.61,30.02
12/17/1999,2795,0,0.93,6.13,0,0,17.8,30.11
12/18/1999,3023,0,1.01,6.56,0,0,16.43,29.91
12/19/1999,2804,0,0.93,6.69,0,0,15.74,29.48
12/20/1999,2494,0,0.83,6.69,0,0,15.55,29.18
12/21/1999,2196,0,0.73,6.44,0,0,17.28,29.4
12/22/1999,2788,0,0.93,6.39,0,0,18.91,29.22
12/23/1999,2392,0,0.8,6.16,0,0,17.16,29.25
12/24/1999,2133,0,0.71,5.94,0,0,17.45,30.25
12/25/1999,1819,0,0.61,5.54,0,0,17.34,29.98
12/26/1999,1819,0,0.61,5.21,0,0,17.56,29.94
12/27/1999,1570,0,0.52,4.9,0,0,18.6,29.81
12/28/1999,1570,0,0.52,4.69,0,0,18.94,29.59
12/29/1999,612,0,0.2,3.97,0,0,19.89,29.92
12/30/1999,438,0,0.15,3.32,0,0,19.33,29.55
12/31/1999,179,0,0.06,2.67,0,0,19.27,30.21
1/1/2000,154,0,0.05,2.11,0,0,17.97,29.97
1/2/2000,154,0,0.05,1.56,0,0,17.61,29.58
1/3/2000,154,0,0.05,1.09,0,0,17.55,29.23
1/4/2000,154,0,0.05,0.61,0,0,16.85,29
1/5/2000,6,0,0,0.41,0,0,16.57,28.81
1/6/2000,0,0,0,0.27,0,0,17.04,29.04
1/7/2000,85,0,0.03,0.24,0,0,16.53,29.38
1/8/2000,397,0,0.13,0.32,0,0,16.55,28.91
1/9/2000,173,0,0.06,0.32,0,0,16.51,29.54
1/10/2000,254,0,0.08,0.36,0,0,17.81,29.88
1/11/2000,254,0,0.08,0.39,0,0,16.65,30.26
1/12/2000,482,0,0.16,0.55,0,0,16.71,30.01
1/13/2000,611,0,0.2,0.75,0,0,18.16,30.03
1/14/2000,600,0,0.2,0.92,0,0,18.82,30.35
1/15/2000,356,0,0.12,0.91,0,0,18.23,30.89
1/16/2000,510,0,0.17,1.02,0,0,19.33,31.1
1/17/2000,328,0,0.11,1.05,0,0,18.68,30.52
1/18/2000,394,0,0.13,1.09,0,0,18.81,31.22
1/19/2000,373,0,0.12,1.06,0,0,20.36,31.58
1/20/2000,642,0,0.21,1.07,0,0,18.34,32.12
1/21/2000,710,0,0.24,1.1,0,0,19.79,32.78
1/22/2000,621,0,0.21,1.19,0,0,19.57,31.6
1/23/2000,560,0,0.19,1.21,0,0,19.15,31.47
1/24/2000,179,0,0.06,1.16,0,0,19.05,31.34
1/25/2000,89,0,0.03,1.06,0,0,20.23,31.2
1/26/2000,261,0,0.09,1.02,0,0,20.48,30.72
1/27/2000,176,0,0.06,0.86,0,0,20.35,30.54
1/28/2000,505,0,0.17,0.8,0,0,19.32,30.41
1/29/2000,505,0,0.17,0.76,0,0,18.35,31.01
1/30/2000,980,0,0.33,0.9,0,0,17.82,32.58
1/31/2000,1489,0,0.5,1.33,0,0,19.28,31.63
2/1/2000,1514,0,0.5,1.81,0,0,19.52,30.95
2/2/2000,1424,0,0.47,2.2,0,0,18.37,31
2/3/2000,1297,0,0.43,2.57,0,0,19.17,31.15
2/4/2000,1199,0,0.4,2.8,0,0,20.98,31.08
2/5/2000,1308,0,0.44,3.07,0,0,21.77,31.92
2/6/2000,240,0,0.08,2.82,0,0,23.34,31.71
2/7/2000,356,0,0.12,2.44,0,0,22.58,31.88
2/8/2000,492,0,0.16,2.1,0,0,23.36,31.87
2/9/2000,492,0,0.16,1.79,0,9.3379,23.23,31.07
2/10/2000,333,0,0.11,1.47,0,0,22.39,31.66
2/11/2000,333,0,0.11,1.18,0,0,22.53,31.88
2/12/2000,90,0,0.03,0.78,0,0,23.31,31.44
2/13/2000,426,0,0.14,0.84,0,0,22.55,32.12
2/14/2000,34,0,0.01,0.73,0,0,21.24,31.6
2/15/2000,0,0,0,0.57,0,0,21.3,31.58
2/16/2000,0,0,0,0.4,0,0,21.76,31.15
2/17/2000,0,0,0,0.29,0,0,21.61,31.45
2/18/2000,0,0,0,0.18,0,0,22.13,33.03
2/19/2000,0,0,0,0.15,0,0,23.23,32.92
2/20/2000,0,0,0,0.01,0,0,22.66,31.94
2/21/2000,159,0,0.05,0.05,0,3.7276,22.72,30.25
2/22/2000,573,0,0.19,0.24,0,14.731,21.64,28.27
2/23/2000,1110,0,0.37,0.61,0,0.8284,21.81,27.77
2/24/2000,1353,0,0.45,1.06,0,0,22.72,30.75
2/25/2000,1353,0,0.45,1.51,0,0,22.82,30.64
2/26/2000,1906,0,0.63,2.15,0,0.4142,22.79,30.5
2/27/2000,2108,0,0.7,2.85,0,7.8286,20.76,28.98
2/28/2000,2038,0,0.68,3.48,0,0,21.4,28.94
2/29/2000,2200,0,0.73,4.02,0,0,20.47,31.21
3/1/2000,1751,0,0.58,4.23,0,0,19.47,31.81
3/2/2000,1780,0,0.59,4.37,0,0,18.15,33.45
3/3/2000,1961,0,0.65,4.58,0,0,18.8,33.8
3/4/2000,1721,0,0.57,4.52,0,0,19.82,33.86
3/5/2000,1917,0,0.64,4.45,0,0,20.93,33.48
3/6/2000,1768,0,0.59,4.36,0,0,20.98,33.04
3/7/2000,1815,0,0.6,4.23,0,0,20.88,33.02
3/8/2000,2276,0,0.76,4.41,0,0,22.43,33.14
3/9/2000,2359,0,0.79,4.6,0,0,23.21,33.58
3/10/2000,1989,0,0.66,4.61,0,0,23.3,34.46
3/11/2000,2263,0,0.75,4.79,0,0,23.07,33.93
3/12/2000,1991,0,0.66,4.81,0,0,22.76,34.89
3/13/2000,2183,0,0.73,4.95,0,0,23.75,34.06
3/14/2000,2251,0,0.75,5.1,0,0,23.4,35
3/15/2000,2039,0,0.68,5.02,0,0,23.41,34.22
3/16/2000,2039,0,0.68,4.91,0,0,23.3,34.57
3/17/2000,2225,0,0.74,4.99,0,0,23.1,35.28
3/18/2000,2048,0,0.68,4.92,0,0,23.35,34.16
3/19/2000,2225,0,0.74,5,0,0,24.41,35.03
3/20/2000,2061,0,0.69,4.96,0,0,23.33,35.64
3/21/2000,2485,0,0.83,5.04,0,0,23.43,35.47
3/22/2000,2412,0,0.8,5.16,0,0,22.71,33.91
3/23/2000,2718,0,0.91,5.39,0,0,21.77,33.59
3/24/2000,2254,0,0.75,5.4,0,0,22.39,33.94
3/25/2000,2225,0,0.74,5.45,0,0,21.81,34.07
3/26/2000,1945,0,0.65,5.36,0,0,20.17,35.54
3/27/2000,1945,0,0.65,5.32,0,0,23.98,34.7
3/28/2000,1824,0,0.61,5.1,0,0,23.84,34.07
3/29/2000,1666,0,0.55,4.85,0,2.191,23.76,34.39
3/30/2000,1467,0,0.49,4.44,0,0,22.83,35.34
3/31/2000,1781,0,0.59,4.28,0,0,22.55,35.85
4/1/2000,1324,0,0.44,3.98,0,0,24.33,36.06
4/2/2000,1300,0,0.43,3.76,0,0,25.19,35.43
4/3/2000,1300,0,0.43,3.55,0,0,24.84,35.45
4/4/2000,888,0,0.3,3.24,0,0,24.86,35.81
4/5/2000,1134,0,0.38,3.06,0,0,25.43,35.55
4/6/2000,858,0,0.29,2.86,0,0,25.6,35.47
4/7/2000,360,0,0.12,2.39,0,0,25.78,36.19
4/8/2000,453,0,0.15,2.1,0,0,25.71,35.23
4/9/2000,582,0,0.19,1.86,0,0,26.12,36.3
4/10/2000,582,0,0.19,1.62,0,0,26.51,38
4/11/2000,646,0,0.22,1.54,0,0,26.86,37.69
4/12/2000,646,0,0.22,1.37,0,0,26.41,37.33
4/13/2000,710,0,0.24,1.33,0,0,26.8,37.2
4/14/2000,704,0,0.23,1.44,0,0,26.67,37.21
4/15/2000,485,0,0.16,1.45,0,0,27.13,38.37
4/16/2000,377,0,0.13,1.38,0,0,26.96,38.01
4/17/2000,214,0,0.07,1.26,0,7.5612,23.8,37.1
4/18/2000,162,0,0.05,1.1,0,0,27.17,36.56
4/19/2000,578,0,0.19,1.08,0,0,24.01,36.01
4/20/2000,404,0,0.13,0.97,0,0,25.21,36
4/21/2000,608,0,0.2,0.94,0,0,24.72,35.8
4/22/2000,933,0,0.31,1.09,0,0,25.49,38.26
4/23/2000,940,0,0.31,1.28,0,0,26.48,39.31
4/24/2000,1349,0,0.45,1.66,0,0,27.21,38.79
4/25/2000,1548,0,0.52,2.12,0,0.3648,27.9,38.54
4/26/2000,1251,0,0.42,2.34,0,0,27.76,40.21
4/27/2000,1518,0,0.51,2.71,0,0,27.1,40.58
4/28/2000,1793,0,0.6,3.11,0,0,27.56,40.61
4/29/2000,1801,0,0.6,3.4,0,0,27.67,39.68
4/30/2000,1801,0,0.6,3.68,0,0,28.13,40.13
5/1/2000,1620,0,0.54,3.77,0,0,28.11,39.37
5/2/2000,1525,0,0.51,3.77,0,0,28.15,38.95
5/3/2000,1945,0,0.65,4,0,0,28.44,39.18
5/4/2000,1981,0,0.66,4.15,0,4.4322,24.06,39.07
5/5/2000,1545,0,0.51,4.07,0,0,26.41,38.18
5/6/2000,1587,0,0.53,4,0,0,25.58,37.1
5/7/2000,2068,0,0.69,4.09,0,0,26.29,35.88
5/8/2000,1980,0,0.66,4.21,0,1.9655,24.05,37.18
